initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,3385,29.813404560
Ok Clock @ error|0 w|0,3386,29.822525027
Ok Clock @ error|0 w|0,3387,29.831624039
Ok Clock @ error|0 w|0,3388,29.840749930
Ok Clock @ error|0 w|0,3389,29.849907573
Ok Clock @ error|0 w|0,3390,29.859048429
Ok Clock @ error|0 w|0,3391,29.868151319
Ok Clock @ error|0 w|0,3392,29.877243401
Ok Clock @ error|0 w|0,3393,29.886341527
Ok Clock @ error|0 w|0,3394,29.895425903
Ok Clock @ error|0 w|0,3395,29.904476693
Ok Clock @ error|0 w|0,3396,29.913520959
Ok Clock @ error|0 w|0,3397,29.922622908
Ok Clock @ error|0 w|0,3398,29.931808488
Ok Clock @ error|0 w|0,3399,29.941018561
Ok Clock @ error|0 w|0,3400,29.950176516
Ok Clock @ error|0 w|0,3401,29.959288421
Ok Clock @ error|0 w|0,3402,29.968410885
Ok Clock @ error|0 w|0,3403,29.977540304
Ok Clock @ error|0 w|0,3404,29.986624143
Ok Clock @ error|0 w|0,3405,29.995655268
Ok Clock @ error|0 w|0,3406,30.004675948
Ok Clock @ error|0 w|0,3407,30.013716622
Ok Clock @ error|0 w|0,3408,30.022776375
Ok Clock @ error|0 w|0,3409,30.031845497
Ok Clock @ error|0 w|0,3410,30.040925155
Ok Clock @ error|0 w|0,3411,30.050021830
Ok Clock @ error|0 w|0,3412,30.059129791
Ok Clock @ error|0 w|0,3413,30.068239801
Ok Clock @ error|0 w|0,3414,30.077368763
Ok Clock @ error|0 w|0,3415,30.086537601
Ok Clock @ error|0 w|0,3416,30.095712271
Ok Clock @ error|0 w|0,3417,30.104842778
Ok Clock @ error|0 w|0,3418,30.113955545
Ok Clock @ error|0 w|0,3419,30.123104460
Ok Clock @ error|0 w|0,3420,30.132261226
Ok Clock @ error|0 w|0,3421,30.141359944
Ok Clock @ error|0 w|0,3422,30.150404751
Ok Clock @ error|0 w|0,3423,30.159450858
Ok Clock @ error|0 w|0,3424,30.168520346
Ok Clock @ error|0 w|0,3425,30.177588318
Ok Clock @ error|0 w|0,3426,30.186625650
Ok Clock @ error|0 w|0,3427,30.195634609
Ok Clock @ error|0 w|0,3428,30.204650473
Ok Clock @ error|0 w|0,3429,30.213698214
Ok Clock @ error|0 w|0,3430,30.222766131
Ok Clock @ error|0 w|0,3431,30.231851149
Ok Clock @ error|0 w|0,3432,30.240978345
Ok Clock @ error|0 w|0,3433,30.250145758
Ok Clock @ error|0 w|0,3434,30.259317002
Ok Clock @ error|0 w|0,3435,30.268476142
Ok Clock @ error|0 w|0,3436,30.277622303
Ok Clock @ error|0 w|0,3437,30.286724861
Ok Clock @ error|0 w|0,3438,30.295751459
Ok Clock @ error|0 w|0,3439,30.304728143
Ok Clock @ error|0 w|0,3440,30.313717755
Ok Clock @ error|0 w|0,3441,30.322749907
Ok Clock @ error|0 w|0,3442,30.331803067
Ok Clock @ error|0 w|0,3443,30.340843507
Ok Clock @ error|0 w|0,3444,30.349875654
Ok Clock @ error|0 w|0,3445,30.358939955
Ok Clock @ error|0 w|0,3446,30.368039592
Ok Clock @ error|0 w|0,3447,30.377126228
Ok Clock @ error|0 w|0,3448,30.386196712
Ok Clock @ error|0 w|0,3449,30.395321595
Ok Clock @ error|0 w|0,3450,30.404539932
Ok Clock @ error|0 w|0,3451,30.413797093
Ok Clock @ error|0 w|0,3452,30.423006126
Ok Clock @ error|0 w|0,3453,30.432115403
Ok Clock @ error|0 w|0,3454,30.441114606
Ok Clock @ error|0 w|0,3455,30.450028244
Ok Clock @ error|0 w|0,3456,30.458904122
Ok Clock @ error|0 w|0,3457,30.467784592
Ok Clock @ error|0 w|0,3458,30.476705367
Ok Clock @ error|0 w|0,3459,30.485703327
Ok Clock @ error|0 w|0,3460,30.494789553
Ok Clock @ error|0 w|0,3461,30.503943268
Ok Clock @ error|0 w|0,3462,30.513138649
Ok Clock @ error|0 w|0,3463,30.522344092
Ok Clock @ error|0 w|0,3464,30.531521558
Ok Clock @ error|0 w|0,3465,30.540668529
Ok Clock @ error|0 w|0,3466,30.549836772
Ok Clock @ error|0 w|0,3467,30.559064516
Ok Clock @ error|0 w|0,3468,30.568306818
Ok Clock @ error|0 w|0,3469,30.577483182
Ok Clock @ error|0 w|0,3470,30.586570855
Ok Clock @ error|0 w|0,3471,30.595602218
Ok Clock @ error|0 w|0,3472,30.604598656
Ok Clock @ error|0 w|0,3473,30.613551952
Ok Clock @ error|0 w|0,3474,30.622471176
Ok Clock @ error|0 w|0,3475,30.631418713
Ok Clock @ error|0 w|0,3476,30.640460906
Ok Clock @ error|0 w|0,3477,30.649590504
Ok Clock @ error|0 w|0,3478,30.658742696
Ok Clock @ error|0 w|0,3479,30.667881944
Ok Clock @ error|0 w|0,3480,30.677024649
Ok Clock @ error|0 w|0,3481,30.686177146
Ok Clock @ error|0 w|0,3482,30.695314253
Ok Clock @ error|0 w|0,3483,30.704430339
Ok Clock @ error|0 w|0,3484,30.713546668
Ok Clock @ error|0 w|0,3485,30.722666913
Ok Clock @ error|0 w|0,3486,30.731779692
Ok Clock @ error|0 w|0,3487,30.740888498
Ok Clock @ error|0 w|0,3488,30.750002331
Ok Clock @ error|0 w|0,3489,30.759112685
Ok Clock @ error|0 w|0,3490,30.768198872
Ok Clock @ error|0 w|0,3491,30.777257764
Ok Clock @ error|0 w|0,3492,30.786323360
Ok Clock @ error|0 w|0,3493,30.795436297
Ok Clock @ error|0 w|0,3494,30.804582534
Ok Clock @ error|0 w|0,3495,30.813700255
Ok Clock @ error|0 w|0,3496,30.822774424
Ok Clock @ error|0 w|0,3497,30.831861172
Ok Clock @ error|0 w|0,3498,30.840983523
Ok Clock @ error|0 w|0,3499,30.850088869
Ok Clock @ error|0 w|0,3500,30.859141948
Ok Clock @ error|0 w|0,3501,30.868174562
Ok Clock @ error|0 w|0,3502,30.877223169
Ok Clock @ error|0 w|0,3503,30.886283754
Ok Clock @ error|0 w|0,3504,30.895338048
Ok Clock @ error|0 w|0,3505,30.904382138
Ok Clock @ error|0 w|0,3506,30.913425813
Ok Clock @ error|0 w|0,3507,30.922479882
Ok Clock @ error|0 w|0,3508,30.931544051
Ok Clock @ error|0 w|0,3509,30.940617502
Ok Clock @ error|0 w|0,3510,30.949712704
Ok Clock @ error|0 w|0,3511,30.958827856
Ok Clock @ error|0 w|0,3512,30.967936065
Ok Clock @ error|0 w|0,3513,30.977034879
Ok Clock @ error|0 w|0,3514,30.986151912
Ok Clock @ error|0 w|0,3515,30.995281322
Ok Clock @ error|0 w|0,3516,31.004380009
Ok Clock @ error|0 w|0,3517,31.013436023
Ok Clock @ error|0 w|0,3518,31.022485894
Ok Clock @ error|0 w|0,3519,31.031560895
Ok Clock @ error|0 w|0,3520,31.040652941
Ok Clock @ error|0 w|0,3521,31.049730045
Ok Clock @ error|0 w|0,3522,31.058770023
Ok Clock @ error|0 w|0,3523,31.067790025
Ok Clock @ error|0 w|0,3524,31.076825749
Ok Clock @ error|0 w|0,3525,31.085874176
Ok Clock @ error|0 w|0,3526,31.094912713
Ok Clock @ error|0 w|0,3527,31.103967454
Ok Clock @ error|0 w|0,3528,31.113087057
Ok Clock @ error|0 w|0,3529,31.122267554
Ok Clock @ error|0 w|0,3530,31.131460881
Ok Clock @ error|0 w|0,3531,31.140627392
Ok Clock @ error|0 w|0,3532,31.149742688
Ok Clock @ error|0 w|0,3533,31.158790521
Ok Clock @ error|0 w|0,3534,31.167784665
Ok Clock @ error|0 w|0,3535,31.176771590
Ok Clock @ error|0 w|0,3536,31.185793379
Ok Clock @ error|0 w|0,3537,31.194863568
Ok Clock @ error|0 w|0,3538,31.203970550
Ok Clock @ error|0 w|0,3539,31.213098386
Ok Clock @ error|0 w|0,3540,31.222251497
Ok Clock @ error|0 w|0,3541,31.231431381
Ok Clock @ error|0 w|0,3542,31.240598008
Ok Clock @ error|0 w|0,3543,31.249717025
Ok Clock @ error|0 w|0,3544,31.258829864
Ok Clock @ error|0 w|0,3545,31.268008613
Ok Clock @ error|0 w|0,3546,31.277250030
Ok Clock @ error|0 w|0,3547,31.286468864
Ok Clock @ error|0 w|0,3548,31.295594060
Ok Clock @ error|0 w|0,3549,31.304626492
Ok Clock @ error|0 w|0,3550,31.313603869
Ok Clock @ error|0 w|0,3551,31.322550707
Ok Clock @ error|0 w|0,3552,31.331476247
Ok Clock @ error|0 w|0,3553,31.340409397
Ok Clock @ error|0 w|0,3554,31.349405814
Ok Clock @ error|0 w|0,3555,31.358495175
Ok Clock @ error|0 w|0,3556,31.367649779
Ok Clock @ error|0 w|0,3557,31.376828052
Ok Clock @ error|0 w|0,3558,31.386011071
Ok Clock @ error|0 w|0,3559,31.395181922
Ok Clock @ error|0 w|0,3560,31.404318354
Ok Clock @ error|0 w|0,3561,31.413429334
Ok Clock @ error|0 w|0,3562,31.422551533
Ok Clock @ error|0 w|0,3563,31.431687354
Ok Clock @ error|0 w|0,3564,31.440798276
Ok Clock @ error|0 w|0,3565,31.449869050
Ok Clock @ error|0 w|0,3566,31.458922120
Ok Clock @ error|0 w|0,3567,31.467968007
Ok Clock @ error|0 w|0,3568,31.476988909
Ok Clock @ error|0 w|0,3569,31.485978478
Ok Clock @ error|0 w|0,3570,31.494973411
Ok Clock @ error|0 w|0,3571,31.504026651
Ok Clock @ error|0 w|0,3572,31.513148477
Ok Clock @ error|0 w|0,3573,31.522293053
Ok Clock @ error|0 w|0,3574,31.531416603
Ok Clock @ error|0 w|0,3575,31.540526317
Ok Clock @ error|0 w|0,3576,31.549643753
Ok Clock @ error|0 w|0,3577,31.558752278
Ok Clock @ error|0 w|0,3578,31.567823234
Ok Clock @ error|0 w|0,3579,31.576859992
Ok Clock @ error|0 w|0,3580,31.585882329
Ok Clock @ error|0 w|0,3581,31.594900004
Ok Clock @ error|0 w|0,3582,31.603918454
Ok Clock @ error|0 w|0,3583,31.612945237
Ok Clock @ error|0 w|0,3584,31.621983866
Ok Clock @ error|0 w|0,3585,31.631033323
Ok Clock @ error|0 w|0,3586,31.640093668
Ok Clock @ error|0 w|0,3587,31.649170907
Ok Clock @ error|0 w|0,3588,31.658279756
Ok Clock @ error|0 w|0,3589,31.667424319
Ok Clock @ error|0 w|0,3590,31.676574130
Ok Clock @ error|0 w|0,3591,31.685701341
Ok Clock @ error|0 w|0,3592,31.694830433
Ok Clock @ error|0 w|0,3593,31.703991869
Ok Clock @ error|0 w|0,3594,31.713157507
Ok Clock @ error|0 w|0,3595,31.722282064
Ok Clock @ error|0 w|0,3596,31.731369694
Ok Clock @ error|0 w|0,3597,31.740454465
Ok Clock @ error|0 w|0,3598,31.749547559
Ok Clock @ error|0 w|0,3599,31.758630523
Ok Clock @ error|0 w|0,3600,31.767681338
Ok Clock @ error|0 w|0,3601,31.776700588
Ok Clock @ error|0 w|0,3602,31.785717356
Ok Clock @ error|0 w|0,3603,31.794754137
Ok Clock @ error|0 w|0,3604,31.803801314
Ok Clock @ error|0 w|0,3605,31.812856932
Ok Clock @ error|0 w|0,3606,31.821950414
Ok Clock @ error|0 w|0,3607,31.831095085
Ok Clock @ error|0 w|0,3608,31.840268226
Ok Clock @ error|0 w|0,3609,31.849449022
Ok Clock @ error|0 w|0,3610,31.858626754
Ok Clock @ error|0 w|0,3611,31.867778261
Ok Clock @ error|0 w|0,3612,31.876881479
Ok Clock @ error|0 w|0,3613,31.885949220
Ok Clock @ error|0 w|0,3614,31.895021081
Ok Clock @ error|0 w|0,3615,31.904119890
Ok Clock @ error|0 w|0,3616,31.913228399
Ok Clock @ error|0 w|0,3617,31.922312554
Ok Clock @ error|0 w|0,3618,31.931369204
Ok Clock @ error|0 w|0,3619,31.940429713
Ok Clock @ error|0 w|0,3620,31.949499620
Ok Clock @ error|0 w|0,3621,31.958546204
Ok Clock @ error|0 w|0,3622,31.967575346
Ok Clock @ error|0 w|0,3623,31.976651556
Ok Clock @ error|0 w|0,3624,31.985809685
Ok Clock @ error|0 w|0,3625,31.995005855
Ok Clock @ error|0 w|0,3626,32.004174645
Ok Clock @ error|0 w|0,3627,32.013287390
Ok Clock @ error|0 w|0,3628,32.022345909
Ok Clock @ error|0 w|0,3629,32.031363001
Ok Clock @ error|0 w|0,3630,32.040360898
Ok Clock @ error|0 w|0,3631,32.049366625
Ok Clock @ error|0 w|0,3632,32.058404441
Ok Clock @ error|0 w|0,3633,32.067487484
Ok Clock @ error|0 w|0,3634,32.076610116
Ok Clock @ error|0 w|0,3635,32.085759779
Ok Clock @ error|0 w|0,3636,32.094925795
Ok Clock @ error|0 w|0,3637,32.104081517
Ok Clock @ error|0 w|0,3638,32.113191725
Ok Clock @ error|0 w|0,3639,32.122263049
Ok Clock @ error|0 w|0,3640,32.131351273
Ok Clock @ error|0 w|0,3641,32.140487976
Ok Clock @ error|0 w|0,3642,32.149632603
Ok Clock @ error|0 w|0,3643,32.158728693
Ok Clock @ error|0 w|0,3644,32.167770837
Ok Clock @ error|0 w|0,3645,32.176785536
Ok Clock @ error|0 w|0,3646,32.185781637
Ok Clock @ error|0 w|0,3647,32.194751376
Ok Clock @ error|0 w|0,3648,32.203709208
Ok Clock @ error|0 w|0,3649,32.212703832
Ok Clock @ error|0 w|0,3650,32.221774478
Ok Clock @ error|0 w|0,3651,32.230908061
Ok Clock @ error|0 w|0,3652,32.240060592
Ok Clock @ error|0 w|0,3653,32.249206987
Ok Clock @ error|0 w|0,3654,32.258345251
Ok Clock @ error|0 w|0,3655,32.267466798
Ok Clock @ error|0 w|0,3656,32.276558814
Ok Clock @ error|0 w|0,3657,32.285626567
Ok Clock @ error|0 w|0,3658,32.294680229
Ok Clock @ error|0 w|0,3659,32.303717658
Ok Clock @ error|0 w|0,3660,32.312743001
Ok Clock @ error|0 w|0,3661,32.321774859
Ok Clock @ error|0 w|0,3662,32.330823862
Ok Clock @ error|0 w|0,3663,32.339883826
Ok Clock @ error|0 w|0,3664,32.348947914
Ok Clock @ error|0 w|0,3665,32.358023657
Ok Clock @ error|0 w|0,3666,32.367131608
Ok Clock @ error|0 w|0,3667,32.376284912
Ok Clock @ error|0 w|0,3668,32.385462782
Ok Clock @ error|0 w|0,3669,32.394621558
Ok Clock @ error|0 w|0,3670,32.403750172
Ok Clock @ error|0 w|0,3671,32.412880199
Ok Clock @ error|0 w|0,3672,32.422020606
Ok Clock @ error|0 w|0,3673,32.431135312
Ok Clock @ error|0 w|0,3674,32.440202399
Ok Clock @ error|0 w|0,3675,32.449243566
Ok Clock @ error|0 w|0,3676,32.458286402
Ok Clock @ error|0 w|0,3677,32.467334341
Ok Clock @ error|0 w|0,3678,32.476377629
Ok Clock @ error|0 w|0,3679,32.485414530
Ok Clock @ error|0 w|0,3680,32.494457602
Ok Clock @ error|0 w|0,3681,32.503520848
Ok Clock @ error|0 w|0,3682,32.512604046
Ok Clock @ error|0 w|0,3683,32.521704367
Ok Clock @ error|0 w|0,3684,32.530833806
Ok Clock @ error|0 w|0,3685,32.539995111
Ok Clock @ error|0 w|0,3686,32.549164381
Ok Clock @ error|0 w|0,3687,32.558330258
Ok Clock @ error|0 w|0,3688,32.567507803
Ok Clock @ error|0 w|0,3689,32.576689804
Ok Clock @ error|0 w|0,3690,32.585837024
Ok Clock @ error|0 w|0,3691,32.594933133
Ok Clock @ error|0 w|0,3692,32.604007415
Ok Clock @ error|0 w|0,3693,32.613092850
Ok Clock @ error|0 w|0,3694,32.622186327
Ok Clock @ error|0 w|0,3695,32.631257146
Ok Clock @ error|0 w|0,3696,32.640288481
Ok Clock @ error|0 w|0,3697,32.649303963
Ok Clock @ error|0 w|0,3698,32.658336272
Ok Clock @ error|0 w|0,3699,32.667380941
Ok Clock @ error|0 w|0,3700,32.676423005
Ok Clock @ error|0 w|0,3701,32.685488569
Ok Clock @ error|0 w|0,3702,32.694613823
Ok Clock @ error|0 w|0,3703,32.703786687
Ok Clock @ error|0 w|0,3704,32.712964474
Ok Clock @ error|0 w|0,3705,32.722120023
Ok Clock @ error|0 w|0,3706,32.731239707
Ok Clock @ error|0 w|0,3707,32.740311082
Ok Clock @ error|0 w|0,3708,32.749341338
Ok Clock @ error|0 w|0,3709,32.758362554
Ok Clock @ error|0 w|0,3710,32.767402248
Ok Clock @ error|0 w|0,3711,32.776463269
Ok Clock @ error|0 w|0,3712,32.785533009
Ok Clock @ error|0 w|0,3713,32.794605714
Ok Clock @ error|0 w|0,3714,32.803691124
Ok Clock @ error|0 w|0,3715,32.812788121
Ok Clock @ error|0 w|0,3716,32.821868336
Ok Clock @ error|0 w|0,3717,32.830919739
Ok Clock @ error|0 w|0,3718,32.839982916
Ok Clock @ error|0 w|0,3719,32.849104548
Ok Clock @ error|0 w|0,3720,32.858273169
Ok Clock @ error|0 w|0,3721,32.867432705
Ok Clock @ error|0 w|0,3722,32.876542514
Ok Clock @ error|0 w|0,3723,32.885597393
Ok Clock @ error|0 w|0,3724,32.894607523
Ok Clock @ error|0 w|0,3725,32.903584332
Ok Clock @ error|0 w|0,3726,32.912541183
Ok Clock @ error|0 w|0,3727,32.921503039
Ok Clock @ error|0 w|0,3728,32.930505809
Ok Clock @ error|0 w|0,3729,32.939568858
Ok Clock @ error|0 w|0,3730,32.948679201
Ok Clock @ error|0 w|0,3731,32.957813449
Ok Clock @ error|0 w|0,3732,32.966955437
Ok Clock @ error|0 w|0,3733,32.976089421
Ok Clock @ error|0 w|0,3734,32.985204614
Ok Clock @ error|0 w|0,3735,32.994314614
Ok Clock @ error|0 w|0,3736,33.003442959
Ok Clock @ error|0 w|0,3737,33.012582137
Ok Clock @ error|0 w|0,3738,33.021700605
Ok Clock @ error|0 w|0,3739,33.030789712
Ok Clock @ error|0 w|0,3740,33.039868082
Ok Clock @ error|0 w|0,3741,33.048945419
Ok Clock @ error|0 w|0,3742,33.058010255
Ok Clock @ error|0 w|0,3743,33.067055447
Ok Clock @ error|0 w|0,3744,33.076103655
Ok Clock @ error|0 w|0,3745,33.085192597
Ok Clock @ error|0 w|0,3746,33.094329496
Ok Clock @ error|0 w|0,3747,33.103477722
Ok Clock @ error|0 w|0,3748,33.112603598
Ok Clock @ error|0 w|0,3749,33.121717174
Ok Clock @ error|0 w|0,3750,33.130840805
Ok Clock @ error|0 w|0,3751,33.139961546
Ok Clock @ error|0 w|0,3752,33.149051491
Ok Clock @ error|0 w|0,3753,33.158111298
Ok Clock @ error|0 w|0,3754,33.167162995
Ok Clock @ error|0 w|0,3755,33.176221050
Ok Clock @ error|0 w|0,3756,33.185287274
Ok Clock @ error|0 w|0,3757,33.194360562
Ok Clock @ error|0 w|0,3758,33.203442522
Ok Clock @ error|0 w|0,3759,33.212534165
Ok Clock @ error|0 w|0,3760,33.221632041
Ok Clock @ error|0 w|0,3761,33.230736676
Ok Clock @ error|0 w|0,3762,33.239860306
Ok Clock @ error|0 w|0,3763,33.249006176
Ok Clock @ error|0 w|0,3764,33.258147412
Ok Clock @ error|0 w|0,3765,33.267260828
Ok Clock @ error|0 w|0,3766,33.276365851
Ok Clock @ error|0 w|0,3767,33.285485487
Ok Clock @ error|0 w|0,3768,33.294597547
Ok Clock @ error|0 w|0,3769,33.303671082
Ok Clock @ error|0 w|0,3770,33.312718255
Ok Clock @ error|0 w|0,3771,33.321772651
Ok Clock @ error|0 w|0,3772,33.330843067
Ok Clock @ error|0 w|0,3773,33.339912835
Ok Clock @ error|0 w|0,3774,33.348967935
Ok Clock @ error|0 w|0,3775,33.358013647
Ok Clock @ error|0 w|0,3776,33.367067577
Ok Clock @ error|0 w|0,3777,33.376137089
Ok Clock @ error|0 w|0,3778,33.385215441
Ok Clock @ error|0 w|0,3779,33.394306067
Ok Clock @ error|0 w|0,3780,33.403422672
Ok Clock @ error|0 w|0,3781,33.412560277
Ok Clock @ error|0 w|0,3782,33.421699833
Ok Clock @ error|0 w|0,3783,33.430834898
Ok Clock @ error|0 w|0,3784,33.439961130
Ok Clock @ error|0 w|0,3785,33.449057267
Ok Clock @ error|0 w|0,3786,33.458109175
Ok Clock @ error|0 w|0,3787,33.467137838
Ok Clock @ error|0 w|0,3788,33.476178430
Ok Clock @ error|0 w|0,3789,33.485242374
Ok Clock @ error|0 w|0,3790,33.494313288
Ok Clock @ error|0 w|0,3791,33.503372582
Ok Clock @ error|0 w|0,3792,33.512424723
Ok Clock @ error|0 w|0,3793,33.521489265
Ok Clock @ error|0 w|0,3794,33.530564126
Ok Clock @ error|0 w|0,3795,33.539628591
Ok Clock @ error|0 w|0,3796,33.548692592
Ok Clock @ error|0 w|0,3797,33.557797868
Ok Clock @ error|0 w|0,3798,33.566959011
Ok Clock @ error|0 w|0,3799,33.576141802
Ok Clock @ error|0 w|0,3800,33.585302189
Ok Clock @ error|0 w|0,3801,33.594415796
Ok Clock @ error|0 w|0,3802,33.603474992
Ok Clock @ error|0 w|0,3803,33.612487207
Ok Clock @ error|0 w|0,3804,33.621474012
Ok Clock @ error|0 w|0,3805,33.630459115
Ok Clock @ error|0 w|0,3806,33.639463747
Ok Clock @ error|0 w|0,3807,33.648505131
Ok Clock @ error|0 w|0,3808,33.657586509
Ok Clock @ error|0 w|0,3809,33.666700097
Ok Clock @ error|0 w|0,3810,33.675836551
Ok Clock @ error|0 w|0,3811,33.684978748
Ok Clock @ error|0 w|0,3812,33.694106865
Ok Clock @ error|0 w|0,3813,33.703226406
Ok Clock @ error|0 w|0,3814,33.712369182
Ok Clock @ error|0 w|0,3815,33.721547829
Ok Clock @ error|0 w|0,3816,33.730728306
Ok Clock @ error|0 w|0,3817,33.739867090
Ok Clock @ error|0 w|0,3818,33.748956084
Ok Clock @ error|0 w|0,3819,33.758012753
Ok Clock @ error|0 w|0,3820,33.767045614
Ok Clock @ error|0 w|0,3821,33.776049662
Ok Clock @ error|0 w|0,3822,33.785033621
Ok Clock @ error|0 w|0,3823,33.794034628
Ok Clock @ error|0 w|0,3824,33.803087003
Ok Clock @ error|0 w|0,3825,33.812185113
Ok Clock @ error|0 w|0,3826,33.821299082
Ok Clock @ error|0 w|0,3827,33.830416519
Ok Clock @ error|0 w|0,3828,33.839543675
Ok Clock @ error|0 w|0,3829,33.848675901
Ok Clock @ error|0 w|0,3830,33.857798811
Ok Clock @ error|0 w|0,3831,33.866912869
Ok Clock @ error|0 w|0,3832,33.876026546
Ok Clock @ error|0 w|0,3833,33.885135693
Ok Clock @ error|0 w|0,3834,33.894234090
Ok Clock @ error|0 w|0,3835,33.903328227
Ok Clock @ error|0 w|0,3836,33.912424944
Ok Clock @ error|0 w|0,3837,33.921517445
Ok Clock @ error|0 w|0,3838,33.930594322
Ok Clock @ error|0 w|0,3839,33.939660021
Ok Clock @ error|0 w|0,3840,33.948738736
Ok Clock @ error|0 w|0,3841,33.957847838
Ok Clock @ error|0 w|0,3842,33.966969972
Ok Clock @ error|0 w|0,3843,33.976072349
Ok Clock @ error|0 w|0,3844,33.985155403
Ok Clock @ error|0 w|0,3845,33.994248682
Ok Clock @ error|0 w|0,3846,34.003355186
Ok Clock @ error|0 w|0,3847,34.012444169
Ok Clock @ error|0 w|0,3848,34.021502534
Ok Clock @ error|0 w|0,3849,34.030550977
Ok Clock @ error|0 w|0,3850,34.039608497
Ok Clock @ error|0 w|0,3851,34.048672937
Ok Clock @ error|0 w|0,3852,34.057736058
Ok Clock @ error|0 w|0,3853,34.066797627
Ok Clock @ error|0 w|0,3854,34.075863511
Ok Clock @ error|0 w|0,3855,34.084937694
Ok Clock @ error|0 w|0,3856,34.094019076
Ok Clock @ error|0 w|0,3857,34.103109230
Ok Clock @ error|0 w|0,3858,34.112214229
Ok Clock @ error|0 w|0,3859,34.121328192
Ok Clock @ error|0 w|0,3860,34.130434849
Ok Clock @ error|0 w|0,3861,34.139535047
Ok Clock @ error|0 w|0,3862,34.148642025
Ok Clock @ error|0 w|0,3863,34.157747457
Ok Clock @ error|0 w|0,3864,34.166828458
Ok Clock @ error|0 w|0,3865,34.175886230
Ok Clock @ error|0 w|0,3866,34.184946943
Ok Clock @ error|0 w|0,3867,34.194027212
Ok Clock @ error|0 w|0,3868,34.203118538
Ok Clock @ error|0 w|0,3869,34.212201408
Ok Clock @ error|0 w|0,3870,34.221265937
Ok Clock @ error|0 w|0,3871,34.230322239
Ok Clock @ error|0 w|0,3872,34.239384322
Ok Clock @ error|0 w|0,3873,34.248447202
Ok Clock @ error|0 w|0,3874,34.257504267
Ok Clock @ error|0 w|0,3875,34.266575311
Ok Clock @ error|0 w|0,3876,34.275684203
Ok Clock @ error|0 w|0,3877,34.284824526
Ok Clock @ error|0 w|0,3878,34.293971194
Ok Clock @ error|0 w|0,3879,34.303105175
Ok Clock @ error|0 w|0,3880,34.312212540
Ok Clock @ error|0 w|0,3881,34.321283193
Ok Clock @ error|0 w|0,3882,34.330325181
Ok Clock @ error|0 w|0,3883,34.339364533
Ok Clock @ error|0 w|0,3884,34.348423456
Ok Clock @ error|0 w|0,3885,34.357506101
Ok Clock @ error|0 w|0,3886,34.366602675
Ok Clock @ error|0 w|0,3887,34.375705373
Ok Clock @ error|0 w|0,3888,34.384818916
Ok Clock @ error|0 w|0,3889,34.393942756
Ok Clock @ error|0 w|0,3890,34.403055678
Ok Clock @ error|0 w|0,3891,34.412147280
Ok Clock @ error|0 w|0,3892,34.421247503
Ok Clock @ error|0 w|0,3893,34.430391168
Ok Clock @ error|0 w|0,3894,34.439566593
Ok Clock @ error|0 w|0,3895,34.448726535
Ok Clock @ error|0 w|0,3896,34.457839282
Ok Clock @ error|0 w|0,3897,34.466907048
Ok Clock @ error|0 w|0,3898,34.475944180
Ok Clock @ error|0 w|0,3899,34.484958568
Ok Clock @ error|0 w|0,3900,34.493956420
Ok Clock @ error|0 w|0,3901,34.502957578
Ok Clock @ error|0 w|0,3902,34.511992339
Ok Clock @ error|0 w|0,3903,34.521074301
Ok Clock @ error|0 w|0,3904,34.530190767
Ok Clock @ error|0 w|0,3905,34.539325185
Ok Clock @ error|0 w|0,3906,34.548468213
Ok Clock @ error|0 w|0,3907,34.557606431
Ok Clock @ error|0 w|0,3908,34.566727680
Ok Clock @ error|0 w|0,3909,34.575840937
Ok Clock @ error|0 w|0,3910,34.584964043
Ok Clock @ error|0 w|0,3911,34.594090016
Ok Clock @ error|0 w|0,3912,34.603193792
Ok Clock @ error|0 w|0,3913,34.612269236
Ok Clock @ error|0 w|0,3914,34.621330927
Ok Clock @ error|0 w|0,3915,34.630384606
Ok Clock @ error|0 w|0,3916,34.639420599
Ok Clock @ error|0 w|0,3917,34.648438216
Ok Clock @ error|0 w|0,3918,34.657461885
Ok Clock @ error|0 w|0,3919,34.666521596
Ok Clock @ error|0 w|0,3920,34.675619795
Ok Clock @ error|0 w|0,3921,34.684731080
Ok Clock @ error|0 w|0,3922,34.693837206
Ok Clock @ error|0 w|0,3923,34.702945035
Ok Clock @ error|0 w|0,3924,34.712061158
Ok Clock @ error|0 w|0,3925,34.721171374
Ok Clock @ error|0 w|0,3926,34.730260329
Ok Clock @ error|0 w|0,3927,34.739329908
Ok Clock @ error|0 w|0,3928,34.748388184
Ok Clock @ error|0 w|0,3929,34.757439635
Ok Clock @ error|0 w|0,3930,34.766489292
Ok Clock @ error|0 w|0,3931,34.775542582
Ok Clock @ error|0 w|0,3932,34.784600804
Ok Clock @ error|0 w|0,3933,34.793662940
Ok Clock @ error|0 w|0,3934,34.802731055
Ok Clock @ error|0 w|0,3935,34.811812883
Ok Clock @ error|0 w|0,3936,34.820917630
Ok Clock @ error|0 w|0,3937,34.830041850
Ok Clock @ error|0 w|0,3938,34.839164703
Ok Clock @ error|0 w|0,3939,34.848274568
Ok Clock @ error|0 w|0,3940,34.857387177
Ok Clock @ error|0 w|0,3941,34.866513667
Ok Clock @ error|0 w|0,3942,34.875634038
