initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,3937,36.029481708
Ok Clock @ error|0 w|0,3938,36.038112736
Ok Clock @ error|0 w|0,3939,36.046842615
Ok Clock @ error|0 w|0,3940,36.055906714
Ok Clock @ error|0 w|0,3941,36.065384117
Ok Clock @ error|0 w|0,3942,36.075226293
Ok Clock @ error|0 w|0,3943,36.085307717
Ok Clock @ error|0 w|0,3944,36.095449764
Ok Clock @ error|0 w|0,3945,36.105446711
Ok Clock @ error|0 w|0,3946,36.115124196
Ok Clock @ error|0 w|0,3947,36.124407446
Ok Clock @ error|0 w|0,3948,36.133333841
Ok Clock @ error|0 w|0,3949,36.142010853
Ok Clock @ error|0 w|0,3950,36.150565795
Ok Clock @ error|0 w|0,3951,36.159118922
Ok Clock @ error|0 w|0,3952,36.167792911
Ok Clock @ error|0 w|0,3953,36.176716483
Ok Clock @ error|0 w|0,3954,36.185986619
Ok Clock @ error|0 w|0,3955,36.195610986
Ok Clock @ error|0 w|0,3956,36.205486232
Ok Clock @ error|0 w|0,3957,36.215440976
Ok Clock @ error|0 w|0,3958,36.225290728
Ok Clock @ error|0 w|0,3959,36.234876771
Ok Clock @ error|0 w|0,3960,36.244100243
Ok Clock @ error|0 w|0,3961,36.252957987
Ok Clock @ error|0 w|0,3962,36.261576026
Ok Clock @ error|0 w|0,3963,36.270197866
Ok Clock @ error|0 w|0,3964,36.279111180
Ok Clock @ error|0 w|0,3965,36.288536665
Ok Clock @ error|0 w|0,3966,36.298528082
Ok Clock @ error|0 w|0,3967,36.308954253
Ok Clock @ error|0 w|0,3968,36.319557509
Ok Clock @ error|0 w|0,3969,36.330039548
Ok Clock @ error|0 w|0,3970,36.340141947
Ok Clock @ error|0 w|0,3971,36.349712842
Ok Clock @ error|0 w|0,3972,36.358758942
Ok Clock @ error|0 w|0,3973,36.367443468
Ok Clock @ error|0 w|0,3974,36.376017315
Ok Clock @ error|0 w|0,3975,36.384722027
Ok Clock @ error|0 w|0,3976,36.393708774
Ok Clock @ error|0 w|0,3977,36.403014829
Ok Clock @ error|0 w|0,3978,36.412587965
Ok Clock @ error|0 w|0,3979,36.422325720
Ok Clock @ error|0 w|0,3980,36.432100697
Ok Clock @ error|0 w|0,3981,36.441774244
Ok Clock @ error|0 w|0,3982,36.451226467
Ok Clock @ error|0 w|0,3983,36.460386994
Ok Clock @ error|0 w|0,3984,36.469249174
Ok Clock @ error|0 w|0,3985,36.477868859
Ok Clock @ error|0 w|0,3986,36.486358874
Ok Clock @ error|0 w|0,3987,36.494886009
Ok Clock @ error|0 w|0,3988,36.503643642
Ok Clock @ error|0 w|0,3989,36.512801097
Ok Clock @ error|0 w|0,3990,36.522450550
Ok Clock @ error|0 w|0,3991,36.532559971
Ok Clock @ error|0 w|0,3992,36.542959060
Ok Clock @ error|0 w|0,3993,36.553373329
Ok Clock @ error|0 w|0,3994,36.563512777
Ok Clock @ error|0 w|0,3995,36.573179641
Ok Clock @ error|0 w|0,3996,36.582340120
Ok Clock @ error|0 w|0,3997,36.591135458
Ok Clock @ error|0 w|0,3998,36.599821373
Ok Clock @ error|0 w|0,3999,36.608667550
Ok Clock @ error|0 w|0,4000,36.617873552
Ok Clock @ error|0 w|0,4001,36.627524678
Ok Clock @ error|0 w|0,4002,36.637580139
Ok Clock @ error|0 w|0,4003,36.647874097
Ok Clock @ error|0 w|0,4004,36.658158794
Ok Clock @ error|0 w|0,4005,36.668195068
Ok Clock @ error|0 w|0,4006,36.677833526
Ok Clock @ error|0 w|0,4007,36.687050044
Ok Clock @ error|0 w|0,4008,36.695925094
Ok Clock @ error|0 w|0,4009,36.704592559
Ok Clock @ error|0 w|0,4010,36.713195344
Ok Clock @ error|0 w|0,4011,36.721866712
Ok Clock @ error|0 w|0,4012,36.730732560
Ok Clock @ error|0 w|0,4013,36.739888505
Ok Clock @ error|0 w|0,4014,36.749356861
Ok Clock @ error|0 w|0,4015,36.759075567
Ok Clock @ error|0 w|0,4016,36.768922252
Ok Clock @ error|0 w|0,4017,36.778749721
Ok Clock @ error|0 w|0,4018,36.788408579
Ok Clock @ error|0 w|0,4019,36.797770594
Ok Clock @ error|0 w|0,4020,36.806768806
Ok Clock @ error|0 w|0,4021,36.815443153
Ok Clock @ error|0 w|0,4022,36.823968817
Ok Clock @ error|0 w|0,4023,36.832617583
Ok Clock @ error|0 w|0,4024,36.841647982
Ok Clock @ error|0 w|0,4025,36.851196604
Ok Clock @ error|0 w|0,4026,36.861240102
Ok Clock @ error|0 w|0,4027,36.871630092
Ok Clock @ error|0 w|0,4028,36.882139093
Ok Clock @ error|0 w|0,4029,36.892503122
Ok Clock @ error|0 w|0,4030,36.902485284
Ok Clock @ error|0 w|0,4031,36.911956281
Ok Clock @ error|0 w|0,4032,36.920955917
Ok Clock @ error|0 w|0,4033,36.929680715
Ok Clock @ error|0 w|0,4034,36.938394145
Ok Clock @ error|0 w|0,4035,36.947315439
Ok Clock @ error|0 w|0,4036,36.956552603
Ok Clock @ error|0 w|0,4037,36.966107374
Ok Clock @ error|0 w|0,4038,36.975904214
Ok Clock @ error|0 w|0,4039,36.985807037
Ok Clock @ error|0 w|0,4040,36.995642928
Ok Clock @ error|0 w|0,4041,37.005255427
Ok Clock @ error|0 w|0,4042,37.014563715
Ok Clock @ error|0 w|0,4043,37.023572703
Ok Clock @ error|0 w|0,4044,37.032340500
Ok Clock @ error|0 w|0,4045,37.040946738
Ok Clock @ error|0 w|0,4046,37.049485281
Ok Clock @ error|0 w|0,4047,37.058082765
Ok Clock @ error|0 w|0,4048,37.066898334
Ok Clock @ error|0 w|0,4049,37.076075911
Ok Clock @ error|0 w|0,4050,37.085673294
Ok Clock @ error|0 w|0,4051,37.095621266
Ok Clock @ error|0 w|0,4052,37.105751006
Ok Clock @ error|0 w|0,4053,37.115850234
Ok Clock @ error|0 w|0,4054,37.125714907
Ok Clock @ error|0 w|0,4055,37.135199457
Ok Clock @ error|0 w|0,4056,37.144265538
Ok Clock @ error|0 w|0,4057,37.153019946
Ok Clock @ error|0 w|0,4058,37.161701514
Ok Clock @ error|0 w|0,4059,37.170601139
Ok Clock @ error|0 w|0,4060,37.179946108
Ok Clock @ error|0 w|0,4061,37.189801536
Ok Clock @ error|0 w|0,4062,37.200054627
Ok Clock @ error|0 w|0,4063,37.210476838
Ok Clock @ error|0 w|0,4064,37.220809630
Ok Clock @ error|0 w|0,4065,37.230833108
Ok Clock @ error|0 w|0,4066,37.240413302
Ok Clock @ error|0 w|0,4067,37.249538116
Ok Clock @ error|0 w|0,4068,37.258317780
Ok Clock @ error|0 w|0,4069,37.266940000
Ok Clock @ error|0 w|0,4070,37.275602344
Ok Clock @ error|0 w|0,4071,37.284451255
Ok Clock @ error|0 w|0,4072,37.293559698
Ok Clock @ error|0 w|0,4073,37.302936113
Ok Clock @ error|0 w|0,4074,37.312541619
Ok Clock @ error|0 w|0,4075,37.322297433
Ok Clock @ error|0 w|0,4076,37.332083872
Ok Clock @ error|0 w|0,4077,37.341759964
Ok Clock @ error|0 w|0,4078,37.351200123
Ok Clock @ error|0 w|0,4079,37.360331668
Ok Clock @ error|0 w|0,4080,37.369161800
Ok Clock @ error|0 w|0,4081,37.377786602
Ok Clock @ error|0 w|0,4082,37.386380188
Ok Clock @ error|0 w|0,4083,37.395152121
Ok Clock @ error|0 w|0,4084,37.404285615
Ok Clock @ error|0 w|0,4085,37.413883384
Ok Clock @ error|0 w|0,4086,37.423929826
Ok Clock @ error|0 w|0,4087,37.434281737
Ok Clock @ error|0 w|0,4088,37.444694286
Ok Clock @ error|0 w|0,4089,37.454893872
Ok Clock @ error|0 w|0,4090,37.464676044
Ok Clock @ error|0 w|0,4091,37.473978633
Ok Clock @ error|0 w|0,4092,37.482901548
Ok Clock @ error|0 w|0,4093,37.491658004
Ok Clock @ error|0 w|0,4094,37.500485337
Ok Clock @ error|0 w|0,4095,37.509568550
Ok Clock @ error|0 w|0,4096,37.519001398
Ok Clock @ error|0 w|0,4097,37.528778922
Ok Clock @ error|0 w|0,4098,37.538796669
Ok Clock @ error|0 w|0,4099,37.548873365
Ok Clock @ error|0 w|0,4100,37.558811721
Ok Clock @ error|0 w|0,4101,37.568461618
Ok Clock @ error|0 w|0,4102,37.577758616
Ok Clock @ error|0 w|0,4103,37.586725438
Ok Clock @ error|0 w|0,4104,37.595446131
Ok Clock @ error|0 w|0,4105,37.604036079
Ok Clock @ error|0 w|0,4106,37.612624395
Ok Clock @ error|0 w|0,4107,37.621349870
Ok Clock @ error|0 w|0,4108,37.630336779
Ok Clock @ error|0 w|0,4109,37.639650539
Ok Clock @ error|0 w|0,4110,37.649273735
Ok Clock @ error|0 w|0,4111,37.659114554
Ok Clock @ error|0 w|0,4112,37.669032916
Ok Clock @ error|0 w|0,4113,37.678862699
Ok Clock @ error|0 w|0,4114,37.688442190
Ok Clock @ error|0 w|0,4115,37.697664354
Ok Clock @ error|0 w|0,4116,37.706530734
Ok Clock @ error|0 w|0,4117,37.715184539
Ok Clock @ error|0 w|0,4118,37.723879158
Ok Clock @ error|0 w|0,4119,37.732877132
Ok Clock @ error|0 w|0,4120,37.742342062
Ok Clock @ error|0 w|0,4121,37.752287561
Ok Clock @ error|0 w|0,4122,37.762594504
Ok Clock @ error|0 w|0,4123,37.773050500
Ok Clock @ error|0 w|0,4124,37.783395404
Ok Clock @ error|0 w|0,4125,37.793390385
Ok Clock @ error|0 w|0,4126,37.802900808
Ok Clock @ error|0 w|0,4127,37.811951622
Ok Clock @ error|0 w|0,4128,37.820710050
Ok Clock @ error|0 w|0,4129,37.829402406
Ok Clock @ error|0 w|0,4130,37.838219825
Ok Clock @ error|0 w|0,4131,37.847267265
Ok Clock @ error|0 w|0,4132,37.856573848
Ok Clock @ error|0 w|0,4133,37.866116355
Ok Clock @ error|0 w|0,4134,37.875822156
Ok Clock @ error|0 w|0,4135,37.885571775
Ok Clock @ error|0 w|0,4136,37.895229226
Ok Clock @ error|0 w|0,4137,37.904692111
Ok Clock @ error|0 w|0,4138,37.913913214
Ok Clock @ error|0 w|0,4139,37.922890789
Ok Clock @ error|0 w|0,4140,37.931659118
Ok Clock @ error|0 w|0,4141,37.940293646
Ok Clock @ error|0 w|0,4142,37.948928735
Ok Clock @ error|0 w|0,4143,37.957749965
Ok Clock @ error|0 w|0,4144,37.966935834
Ok Clock @ error|0 w|0,4145,37.976574562
Ok Clock @ error|0 w|0,4146,37.986610215
Ok Clock @ error|0 w|0,4147,37.996864211
Ok Clock @ error|0 w|0,4148,38.007103677
Ok Clock @ error|0 w|0,4149,38.017110663
Ok Clock @ error|0 w|0,4150,38.026736231
Ok Clock @ error|0 w|0,4151,38.035939254
Ok Clock @ error|0 w|0,4152,38.044809922
Ok Clock @ error|0 w|0,4153,38.053554101
Ok Clock @ error|0 w|0,4154,38.062428120
Ok Clock @ error|0 w|0,4155,38.071643971
Ok Clock @ error|0 w|0,4156,38.081284507
Ok Clock @ error|0 w|0,4157,38.091282925
Ok Clock @ error|0 w|0,4158,38.101467665
Ok Clock @ error|0 w|0,4159,38.111630690
Ok Clock @ error|0 w|0,4160,38.121584208
Ok Clock @ error|0 w|0,4161,38.131199316
Ok Clock @ error|0 w|0,4162,38.140436828
Ok Clock @ error|0 w|0,4163,38.149353337
Ok Clock @ error|0 w|0,4164,38.158074060
Ok Clock @ error|0 w|0,4165,38.166750206
Ok Clock @ error|0 w|0,4166,38.175518364
Ok Clock @ error|0 w|0,4167,38.184478680
Ok Clock @ error|0 w|0,4168,38.193687646
Ok Clock @ error|0 w|0,4169,38.203153897
Ok Clock @ error|0 w|0,4170,38.212832247
Ok Clock @ error|0 w|0,4171,38.222620138
Ok Clock @ error|0 w|0,4172,38.232376229
Ok Clock @ error|0 w|0,4173,38.241957112
Ok Clock @ error|0 w|0,4174,38.251258835
Ok Clock @ error|0 w|0,4175,38.260252240
Ok Clock @ error|0 w|0,4176,38.269002180
Ok Clock @ error|0 w|0,4177,38.277664157
Ok Clock @ error|0 w|0,4178,38.286443615
Ok Clock @ error|0 w|0,4179,38.295531729
Ok Clock @ error|0 w|0,4180,38.305047801
Ok Clock @ error|0 w|0,4181,38.315000158
Ok Clock @ error|0 w|0,4182,38.325275709
Ok Clock @ error|0 w|0,4183,38.335660173
Ok Clock @ error|0 w|0,4184,38.345898326
Ok Clock @ error|0 w|0,4185,38.355780251
Ok Clock @ error|0 w|0,4186,38.365211660
Ok Clock @ error|0 w|0,4187,38.374243446
Ok Clock @ error|0 w|0,4188,38.383043826
Ok Clock @ error|0 w|0,4189,38.391826642
Ok Clock @ error|0 w|0,4190,38.400777682
Ok Clock @ error|0 w|0,4191,38.410007807
Ok Clock @ error|0 w|0,4192,38.419538284
Ok Clock @ error|0 w|0,4193,38.429300874
Ok Clock @ error|0 w|0,4194,38.439159505
Ok Clock @ error|0 w|0,4195,38.448959104
Ok Clock @ error|0 w|0,4196,38.458573039
Ok Clock @ error|0 w|0,4197,38.467929306
Ok Clock @ error|0 w|0,4198,38.477011453
Ok Clock @ error|0 w|0,4199,38.485848646
Ok Clock @ error|0 w|0,4200,38.494509148
Ok Clock @ error|0 w|0,4201,38.503100161
Ok Clock @ error|0 w|0,4202,38.511768730
Ok Clock @ error|0 w|0,4203,38.520673221
Ok Clock @ error|0 w|0,4204,38.529926208
Ok Clock @ error|0 w|0,4205,38.539552308
Ok Clock @ error|0 w|0,4206,38.549481692
Ok Clock @ error|0 w|0,4207,38.559570329
Ok Clock @ error|0 w|0,4208,38.569626240
Ok Clock @ error|0 w|0,4209,38.579449525
Ok Clock @ error|0 w|0,4210,38.588896067
Ok Clock @ error|0 w|0,4211,38.597942149
Ok Clock @ error|0 w|0,4212,38.606716554
Ok Clock @ error|0 w|0,4213,38.615464183
Ok Clock @ error|0 w|0,4214,38.624443564
Ok Clock @ error|0 w|0,4215,38.633820100
Ok Clock @ error|0 w|0,4216,38.643618040
Ok Clock @ error|0 w|0,4217,38.653741533
Ok Clock @ error|0 w|0,4218,38.664016188
Ok Clock @ error|0 w|0,4219,38.674227188
Ok Clock @ error|0 w|0,4220,38.684170121
Ok Clock @ error|0 w|0,4221,38.693715798
Ok Clock @ error|0 w|0,4222,38.702860077
Ok Clock @ error|0 w|0,4223,38.711717306
Ok Clock @ error|0 w|0,4224,38.720459983
Ok Clock @ error|0 w|0,4225,38.729247364
Ok Clock @ error|0 w|0,4226,38.738184795
Ok Clock @ error|0 w|0,4227,38.747329956
Ok Clock @ error|0 w|0,4228,38.756707086
Ok Clock @ error|0 w|0,4229,38.766297259
Ok Clock @ error|0 w|0,4230,38.776023552
Ok Clock @ error|0 w|0,4231,38.785762684
Ok Clock @ error|0 w|0,4232,38.795388092
Ok Clock @ error|0 w|0,4233,38.804806105
Ok Clock @ error|0 w|0,4234,38.813969569
Ok Clock @ error|0 w|0,4235,38.822883811
Ok Clock @ error|0 w|0,4236,38.831613837
Ok Clock @ error|0 w|0,4237,38.840292976
Ok Clock @ error|0 w|0,4238,38.849108695
Ok Clock @ error|0 w|0,4239,38.858247531
Ok Clock @ error|0 w|0,4240,38.867816913
Ok Clock @ error|0 w|0,4241,38.877789174
Ok Clock @ error|0 w|0,4242,38.888011652
Ok Clock @ error|0 w|0,4243,38.898265798
Ok Clock @ error|0 w|0,4244,38.908335297
Ok Clock @ error|0 w|0,4245,38.918062834
Ok Clock @ error|0 w|0,4246,38.927389731
Ok Clock @ error|0 w|0,4247,38.936377640
Ok Clock @ error|0 w|0,4248,38.945194155
Ok Clock @ error|0 w|0,4249,38.954057564
Ok Clock @ error|0 w|0,4250,38.963160613
Ok Clock @ error|0 w|0,4251,38.972601177
Ok Clock @ error|0 w|0,4252,38.982357987
Ok Clock @ error|0 w|0,4253,38.992315641
Ok Clock @ error|0 w|0,4254,39.002310701
Ok Clock @ error|0 w|0,4255,39.012175880
Ok Clock @ error|0 w|0,4256,39.021778088
Ok Clock @ error|0 w|0,4257,39.031054431
Ok Clock @ error|0 w|0,4258,39.040026984
Ok Clock @ error|0 w|0,4259,39.048784855
Ok Clock @ error|0 w|0,4260,39.057449809
Ok Clock @ error|0 w|0,4261,39.066145165
Ok Clock @ error|0 w|0,4262,39.074980566
Ok Clock @ error|0 w|0,4263,39.084042771
Ok Clock @ error|0 w|0,4264,39.093382191
Ok Clock @ error|0 w|0,4265,39.102994401
Ok Clock @ error|0 w|0,4266,39.112804384
Ok Clock @ error|0 w|0,4267,39.122675637
Ok Clock @ error|0 w|0,4268,39.132444420
Ok Clock @ error|0 w|0,4269,39.141968337
Ok Clock @ error|0 w|0,4270,39.151174839
Ok Clock @ error|0 w|0,4271,39.160092638
Ok Clock @ error|0 w|0,4272,39.168856151
Ok Clock @ error|0 w|0,4273,39.177668552
Ok Clock @ error|0 w|0,4274,39.186734324
Ok Clock @ error|0 w|0,4275,39.196193258
Ok Clock @ error|0 w|0,4276,39.206073581
Ok Clock @ error|0 w|0,4277,39.216277500
Ok Clock @ error|0 w|0,4278,39.226603474
Ok Clock @ error|0 w|0,4279,39.236808983
Ok Clock @ error|0 w|0,4280,39.246694496
Ok Clock @ error|0 w|0,4281,39.256166893
Ok Clock @ error|0 w|0,4282,39.265260171
Ok Clock @ error|0 w|0,4283,39.274107972
Ok Clock @ error|0 w|0,4284,39.282885368
Ok Clock @ error|0 w|0,4285,39.291752549
Ok Clock @ error|0 w|0,4286,39.300820170
Ok Clock @ error|0 w|0,4287,39.310137957
Ok Clock @ error|0 w|0,4288,39.319688539
Ok Clock @ error|0 w|0,4289,39.329392238
Ok Clock @ error|0 w|0,4290,39.339135607
Ok Clock @ error|0 w|0,4291,39.348805310
Ok Clock @ error|0 w|0,4292,39.358311170
Ok Clock @ error|0 w|0,4293,39.367593980
Ok Clock @ error|0 w|0,4294,39.376630431
Ok Clock @ error|0 w|0,4295,39.385445734
Ok Clock @ error|0 w|0,4296,39.394127283
Ok Clock @ error|0 w|0,4297,39.402826767
Ok Clock @ error|0 w|0,4298,39.411725435
Ok Clock @ error|0 w|0,4299,39.420965187
Ok Clock @ error|0 w|0,4300,39.430592547
Ok Clock @ error|0 w|0,4301,39.440546515
Ok Clock @ error|0 w|0,4302,39.450684079
Ok Clock @ error|0 w|0,4303,39.460814989
Ok Clock @ error|0 w|0,4304,39.470742284
Ok Clock @ error|0 w|0,4305,39.480317979
Ok Clock @ error|0 w|0,4306,39.489500912
Ok Clock @ error|0 w|0,4307,39.498388881
Ok Clock @ error|0 w|0,4308,39.507191135
Ok Clock @ error|0 w|0,4309,39.516141568
Ok Clock @ error|0 w|0,4310,39.525403148
Ok Clock @ error|0 w|0,4311,39.535019794
Ok Clock @ error|0 w|0,4312,39.544930515
Ok Clock @ error|0 w|0,4313,39.555004814
Ok Clock @ error|0 w|0,4314,39.565072753
Ok Clock @ error|0 w|0,4315,39.574961853
Ok Clock @ error|0 w|0,4316,39.584546404
Ok Clock @ error|0 w|0,4317,39.593790726
Ok Clock @ error|0 w|0,4318,39.602753841
Ok Clock @ error|0 w|0,4319,39.611553652
Ok Clock @ error|0 w|0,4320,39.620319182
