initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,3387,29.540749720
Ok Clock @ error|0 w|0,3388,29.549772655
Ok Clock @ error|0 w|0,3389,29.558787571
Ok Clock @ error|0 w|0,3390,29.567809996
Ok Clock @ error|0 w|0,3391,29.576845450
Ok Clock @ error|0 w|0,3392,29.585880325
Ok Clock @ error|0 w|0,3393,29.594896863
Ok Clock @ error|0 w|0,3394,29.603892156
Ok Clock @ error|0 w|0,3395,29.612881239
Ok Clock @ error|0 w|0,3396,29.621879472
Ok Clock @ error|0 w|0,3397,29.630882559
Ok Clock @ error|0 w|0,3398,29.639875771
Ok Clock @ error|0 w|0,3399,29.648856650
Ok Clock @ error|0 w|0,3400,29.657834245
Ok Clock @ error|0 w|0,3401,29.666819259
Ok Clock @ error|0 w|0,3402,29.675820293
Ok Clock @ error|0 w|0,3403,29.684833091
Ok Clock @ error|0 w|0,3404,29.693841629
Ok Clock @ error|0 w|0,3405,29.702842843
Ok Clock @ error|0 w|0,3406,29.711855572
Ok Clock @ error|0 w|0,3407,29.720893680
Ok Clock @ error|0 w|0,3408,29.729941658
Ok Clock @ error|0 w|0,3409,29.738972504
Ok Clock @ error|0 w|0,3410,29.747984473
Ok Clock @ error|0 w|0,3411,29.756999265
Ok Clock @ error|0 w|0,3412,29.766024846
Ok Clock @ error|0 w|0,3413,29.775044966
Ok Clock @ error|0 w|0,3414,29.784044173
Ok Clock @ error|0 w|0,3415,29.793022077
Ok Clock @ error|0 w|0,3416,29.801989552
Ok Clock @ error|0 w|0,3417,29.810962266
Ok Clock @ error|0 w|0,3418,29.819946880
Ok Clock @ error|0 w|0,3419,29.828933345
Ok Clock @ error|0 w|0,3420,29.837911480
Ok Clock @ error|0 w|0,3421,29.846887726
Ok Clock @ error|0 w|0,3422,29.855879912
Ok Clock @ error|0 w|0,3423,29.864898260
Ok Clock @ error|0 w|0,3424,29.873932493
Ok Clock @ error|0 w|0,3425,29.882962409
Ok Clock @ error|0 w|0,3426,29.891982281
Ok Clock @ error|0 w|0,3427,29.901007183
Ok Clock @ error|0 w|0,3428,29.910052667
Ok Clock @ error|0 w|0,3429,29.919111232
Ok Clock @ error|0 w|0,3430,29.928153530
Ok Clock @ error|0 w|0,3431,29.937162757
Ok Clock @ error|0 w|0,3432,29.946157254
Ok Clock @ error|0 w|0,3433,29.955159880
Ok Clock @ error|0 w|0,3434,29.964164843
Ok Clock @ error|0 w|0,3435,29.973152570
Ok Clock @ error|0 w|0,3436,29.982117428
Ok Clock @ error|0 w|0,3437,29.991071981
Ok Clock @ error|0 w|0,3438,30.000034738
Ok Clock @ error|0 w|0,3439,30.009015864
Ok Clock @ error|0 w|0,3440,30.018011404
Ok Clock @ error|0 w|0,3441,30.027007373
Ok Clock @ error|0 w|0,3442,30.035996354
Ok Clock @ error|0 w|0,3443,30.044994139
Ok Clock @ error|0 w|0,3444,30.054021799
Ok Clock @ error|0 w|0,3445,30.063072908
Ok Clock @ error|0 w|0,3446,30.072121215
Ok Clock @ error|0 w|0,3447,30.081153982
Ok Clock @ error|0 w|0,3448,30.090180811
Ok Clock @ error|0 w|0,3449,30.099215735
Ok Clock @ error|0 w|0,3450,30.108257512
Ok Clock @ error|0 w|0,3451,30.117289256
Ok Clock @ error|0 w|0,3452,30.126298167
Ok Clock @ error|0 w|0,3453,30.135288964
Ok Clock @ error|0 w|0,3454,30.144276480
Ok Clock @ error|0 w|0,3455,30.153266900
Ok Clock @ error|0 w|0,3456,30.162249015
Ok Clock @ error|0 w|0,3457,30.171213098
Ok Clock @ error|0 w|0,3458,30.180170877
Ok Clock @ error|0 w|0,3459,30.189142076
Ok Clock @ error|0 w|0,3460,30.198133614
Ok Clock @ error|0 w|0,3461,30.207139487
Ok Clock @ error|0 w|0,3462,30.216148731
Ok Clock @ error|0 w|0,3463,30.225155627
Ok Clock @ error|0 w|0,3464,30.234167593
Ok Clock @ error|0 w|0,3465,30.243196637
Ok Clock @ error|0 w|0,3466,30.252240857
Ok Clock @ error|0 w|0,3467,30.261282225
Ok Clock @ error|0 w|0,3468,30.270308180
Ok Clock @ error|0 w|0,3469,30.279327953
Ok Clock @ error|0 w|0,3470,30.288355884
Ok Clock @ error|0 w|0,3471,30.297386551
Ok Clock @ error|0 w|0,3472,30.306402373
Ok Clock @ error|0 w|0,3473,30.315396688
Ok Clock @ error|0 w|0,3474,30.324377094
Ok Clock @ error|0 w|0,3475,30.333356518
Ok Clock @ error|0 w|0,3476,30.342343997
Ok Clock @ error|0 w|0,3477,30.351334204
Ok Clock @ error|0 w|0,3478,30.360312888
Ok Clock @ error|0 w|0,3479,30.369280204
Ok Clock @ error|0 w|0,3480,30.378257068
Ok Clock @ error|0 w|0,3481,30.387261492
Ok Clock @ error|0 w|0,3482,30.396286382
Ok Clock @ error|0 w|0,3483,30.405309551
Ok Clock @ error|0 w|0,3484,30.414322245
Ok Clock @ error|0 w|0,3485,30.423336506
Ok Clock @ error|0 w|0,3486,30.432365115
Ok Clock @ error|0 w|0,3487,30.441405672
Ok Clock @ error|0 w|0,3488,30.450442716
Ok Clock @ error|0 w|0,3489,30.459459984
Ok Clock @ error|0 w|0,3490,30.468457909
Ok Clock @ error|0 w|0,3491,30.477454748
Ok Clock @ error|0 w|0,3492,30.486461449
Ok Clock @ error|0 w|0,3493,30.495468405
Ok Clock @ error|0 w|0,3494,30.504461878
Ok Clock @ error|0 w|0,3495,30.513440256
Ok Clock @ error|0 w|0,3496,30.522415587
Ok Clock @ error|0 w|0,3497,30.531403222
Ok Clock @ error|0 w|0,3498,30.540405991
Ok Clock @ error|0 w|0,3499,30.549411813
Ok Clock @ error|0 w|0,3500,30.558409430
Ok Clock @ error|0 w|0,3501,30.567405033
Ok Clock @ error|0 w|0,3502,30.576418543
Ok Clock @ error|0 w|0,3503,30.585455590
Ok Clock @ error|0 w|0,3504,30.594494056
Ok Clock @ error|0 w|0,3505,30.603514015
Ok Clock @ error|0 w|0,3506,30.612523139
Ok Clock @ error|0 w|0,3507,30.621537965
Ok Clock @ error|0 w|0,3508,30.630559525
Ok Clock @ error|0 w|0,3509,30.639575815
Ok Clock @ error|0 w|0,3510,30.648576914
Ok Clock @ error|0 w|0,3511,30.657563804
Ok Clock @ error|0 w|0,3512,30.666545936
Ok Clock @ error|0 w|0,3513,30.675533370
Ok Clock @ error|0 w|0,3514,30.684528268
Ok Clock @ error|0 w|0,3515,30.693521357
Ok Clock @ error|0 w|0,3516,30.702505976
Ok Clock @ error|0 w|0,3517,30.711492920
Ok Clock @ error|0 w|0,3518,30.720497231
Ok Clock @ error|0 w|0,3519,30.729518285
Ok Clock @ error|0 w|0,3520,30.738541954
Ok Clock @ error|0 w|0,3521,30.747557262
Ok Clock @ error|0 w|0,3522,30.756569540
Ok Clock @ error|0 w|0,3523,30.765593916
Ok Clock @ error|0 w|0,3524,30.774633571
Ok Clock @ error|0 w|0,3525,30.783672186
Ok Clock @ error|0 w|0,3526,30.792691905
Ok Clock @ error|0 w|0,3527,30.801694257
Ok Clock @ error|0 w|0,3528,30.810696298
Ok Clock @ error|0 w|0,3529,30.819704145
Ok Clock @ error|0 w|0,3530,30.828703995
Ok Clock @ error|0 w|0,3531,30.837685617
Ok Clock @ error|0 w|0,3532,30.846657034
Ok Clock @ error|0 w|0,3533,30.855631318
Ok Clock @ error|0 w|0,3534,30.864616028
Ok Clock @ error|0 w|0,3535,30.873612613
Ok Clock @ error|0 w|0,3536,30.882613630
Ok Clock @ error|0 w|0,3537,30.891609205
Ok Clock @ error|0 w|0,3538,30.900602874
Ok Clock @ error|0 w|0,3539,30.909611416
Ok Clock @ error|0 w|0,3540,30.918642822
Ok Clock @ error|0 w|0,3541,30.927683016
Ok Clock @ error|0 w|0,3542,30.936713218
Ok Clock @ error|0 w|0,3543,30.945734222
Ok Clock @ error|0 w|0,3544,30.954761170
Ok Clock @ error|0 w|0,3545,30.963797913
Ok Clock @ error|0 w|0,3546,30.972830815
Ok Clock @ error|0 w|0,3547,30.981844967
Ok Clock @ error|0 w|0,3548,30.990837887
Ok Clock @ error|0 w|0,3549,30.999821561
Ok Clock @ error|0 w|0,3550,31.008809646
Ok Clock @ error|0 w|0,3551,31.017799840
Ok Clock @ error|0 w|0,3552,31.026779293
Ok Clock @ error|0 w|0,3553,31.035746203
Ok Clock @ error|0 w|0,3554,31.044713861
Ok Clock @ error|0 w|0,3555,31.053696890
Ok Clock @ error|0 w|0,3556,31.062698893
Ok Clock @ error|0 w|0,3557,31.071711341
Ok Clock @ error|0 w|0,3558,31.080723655
Ok Clock @ error|0 w|0,3559,31.089734125
Ok Clock @ error|0 w|0,3560,31.098752115
Ok Clock @ error|0 w|0,3561,31.107787678
Ok Clock @ error|0 w|0,3562,31.116834140
Ok Clock @ error|0 w|0,3563,31.125870662
Ok Clock @ error|0 w|0,3564,31.134890073
Ok Clock @ error|0 w|0,3565,31.143906676
Ok Clock @ error|0 w|0,3566,31.152930746
Ok Clock @ error|0 w|0,3567,31.161953547
Ok Clock @ error|0 w|0,3568,31.170960082
Ok Clock @ error|0 w|0,3569,31.179946122
Ok Clock @ error|0 w|0,3570,31.188921681
Ok Clock @ error|0 w|0,3571,31.197900290
Ok Clock @ error|0 w|0,3572,31.206886715
Ok Clock @ error|0 w|0,3573,31.215874534
Ok Clock @ error|0 w|0,3574,31.224854685
Ok Clock @ error|0 w|0,3575,31.233830888
Ok Clock @ error|0 w|0,3576,31.242820714
Ok Clock @ error|0 w|0,3577,31.251833219
Ok Clock @ error|0 w|0,3578,31.260857249
Ok Clock @ error|0 w|0,3579,31.269878312
Ok Clock @ error|0 w|0,3580,31.278894919
Ok Clock @ error|0 w|0,3581,31.287915986
Ok Clock @ error|0 w|0,3582,31.296948432
Ok Clock @ error|0 w|0,3583,31.305987031
Ok Clock @ error|0 w|0,3584,31.315017893
Ok Clock @ error|0 w|0,3585,31.324032661
Ok Clock @ error|0 w|0,3586,31.333036922
Ok Clock @ error|0 w|0,3587,31.342042655
Ok Clock @ error|0 w|0,3588,31.351051349
Ok Clock @ error|0 w|0,3589,31.360051421
Ok Clock @ error|0 w|0,3590,31.369036536
Ok Clock @ error|0 w|0,3591,31.378015211
Ok Clock @ error|0 w|0,3592,31.386999049
Ok Clock @ error|0 w|0,3593,31.395991903
Ok Clock @ error|0 w|0,3594,31.404988676
Ok Clock @ error|0 w|0,3595,31.413981342
Ok Clock @ error|0 w|0,3596,31.422971066
Ok Clock @ error|0 w|0,3597,31.431970940
Ok Clock @ error|0 w|0,3598,31.440991079
Ok Clock @ error|0 w|0,3599,31.450023744
Ok Clock @ error|0 w|0,3600,31.459050515
Ok Clock @ error|0 w|0,3601,31.468065384
Ok Clock @ error|0 w|0,3602,31.477080324
Ok Clock @ error|0 w|0,3603,31.486103867
Ok Clock @ error|0 w|0,3604,31.495128199
Ok Clock @ error|0 w|0,3605,31.504142170
Ok Clock @ error|0 w|0,3606,31.513143506
Ok Clock @ error|0 w|0,3607,31.522137215
Ok Clock @ error|0 w|0,3608,31.531131725
Ok Clock @ error|0 w|0,3609,31.540131882
Ok Clock @ error|0 w|0,3610,31.549130836
Ok Clock @ error|0 w|0,3611,31.558118286
Ok Clock @ error|0 w|0,3612,31.567097514
Ok Clock @ error|0 w|0,3613,31.576084743
Ok Clock @ error|0 w|0,3614,31.585090629
Ok Clock @ error|0 w|0,3615,31.594107694
Ok Clock @ error|0 w|0,3616,31.603120197
Ok Clock @ error|0 w|0,3617,31.612124820
Ok Clock @ error|0 w|0,3618,31.621134069
Ok Clock @ error|0 w|0,3619,31.630158665
Ok Clock @ error|0 w|0,3620,31.639193922
Ok Clock @ error|0 w|0,3621,31.648222868
Ok Clock @ error|0 w|0,3622,31.657233272
Ok Clock @ error|0 w|0,3623,31.666232737
Ok Clock @ error|0 w|0,3624,31.675236799
Ok Clock @ error|0 w|0,3625,31.684245887
Ok Clock @ error|0 w|0,3626,31.693248249
Ok Clock @ error|0 w|0,3627,31.702237897
Ok Clock @ error|0 w|0,3628,31.711219580
Ok Clock @ error|0 w|0,3629,31.720203496
Ok Clock @ error|0 w|0,3630,31.729197723
Ok Clock @ error|0 w|0,3631,31.738201834
Ok Clock @ error|0 w|0,3632,31.747206737
Ok Clock @ error|0 w|0,3633,31.756204360
Ok Clock @ error|0 w|0,3634,31.765201424
Ok Clock @ error|0 w|0,3635,31.774214034
Ok Clock @ error|0 w|0,3636,31.783243597
Ok Clock @ error|0 w|0,3637,31.792273354
Ok Clock @ error|0 w|0,3638,31.801292744
Ok Clock @ error|0 w|0,3639,31.810309051
Ok Clock @ error|0 w|0,3640,31.819332460
Ok Clock @ error|0 w|0,3641,31.828360252
Ok Clock @ error|0 w|0,3642,31.837379369
Ok Clock @ error|0 w|0,3643,31.846381824
Ok Clock @ error|0 w|0,3644,31.855372209
Ok Clock @ error|0 w|0,3645,31.864360931
Ok Clock @ error|0 w|0,3646,31.873353734
Ok Clock @ error|0 w|0,3647,31.882346292
Ok Clock @ error|0 w|0,3648,31.891331015
Ok Clock @ error|0 w|0,3649,31.900310382
Ok Clock @ error|0 w|0,3650,31.909295599
Ok Clock @ error|0 w|0,3651,31.918293278
Ok Clock @ error|0 w|0,3652,31.927301386
Ok Clock @ error|0 w|0,3653,31.936313481
Ok Clock @ error|0 w|0,3654,31.945324586
Ok Clock @ error|0 w|0,3655,31.954338015
Ok Clock @ error|0 w|0,3656,31.963362702
Ok Clock @ error|0 w|0,3657,31.972399130
Ok Clock @ error|0 w|0,3658,31.981434091
Ok Clock @ error|0 w|0,3659,31.990455519
Ok Clock @ error|0 w|0,3660,31.999468176
Ok Clock @ error|0 w|0,3661,32.008485588
Ok Clock @ error|0 w|0,3662,32.017507666
Ok Clock @ error|0 w|0,3663,32.026519506
Ok Clock @ error|0 w|0,3664,32.035512606
Ok Clock @ error|0 w|0,3665,32.044493887
Ok Clock @ error|0 w|0,3666,32.053474716
Ok Clock @ error|0 w|0,3667,32.062460902
Ok Clock @ error|0 w|0,3668,32.071450090
Ok Clock @ error|0 w|0,3669,32.080435016
Ok Clock @ error|0 w|0,3670,32.089414333
Ok Clock @ error|0 w|0,3671,32.098398733
Ok Clock @ error|0 w|0,3672,32.107401148
Ok Clock @ error|0 w|0,3673,32.116421417
Ok Clock @ error|0 w|0,3674,32.125445965
Ok Clock @ error|0 w|0,3675,32.134464309
Ok Clock @ error|0 w|0,3676,32.143480506
Ok Clock @ error|0 w|0,3677,32.152504907
Ok Clock @ error|0 w|0,3678,32.161539581
Ok Clock @ error|0 w|0,3679,32.170575270
Ok Clock @ error|0 w|0,3680,32.179599249
Ok Clock @ error|0 w|0,3681,32.188607792
Ok Clock @ error|0 w|0,3682,32.197610954
Ok Clock @ error|0 w|0,3683,32.206617982
Ok Clock @ error|0 w|0,3684,32.215623035
Ok Clock @ error|0 w|0,3685,32.224614784
Ok Clock @ error|0 w|0,3686,32.233593069
Ok Clock @ error|0 w|0,3687,32.242569243
Ok Clock @ error|0 w|0,3688,32.251554307
Ok Clock @ error|0 w|0,3689,32.260548967
Ok Clock @ error|0 w|0,3690,32.269545745
Ok Clock @ error|0 w|0,3691,32.278539417
Ok Clock @ error|0 w|0,3692,32.287533815
Ok Clock @ error|0 w|0,3693,32.296539937
Ok Clock @ error|0 w|0,3694,32.305563894
Ok Clock @ error|0 w|0,3695,32.314595650
Ok Clock @ error|0 w|0,3696,32.323619868
Ok Clock @ error|0 w|0,3697,32.332635966
Ok Clock @ error|0 w|0,3698,32.341654213
Ok Clock @ error|0 w|0,3699,32.350678148
Ok Clock @ error|0 w|0,3700,32.359700986
Ok Clock @ error|0 w|0,3701,32.368714344
Ok Clock @ error|0 w|0,3702,32.377716540
Ok Clock @ error|0 w|0,3703,32.386713472
Ok Clock @ error|0 w|0,3704,32.395711921
Ok Clock @ error|0 w|0,3705,32.404712286
Ok Clock @ error|0 w|0,3706,32.413707269
Ok Clock @ error|0 w|0,3707,32.422691341
Ok Clock @ error|0 w|0,3708,32.431672502
Ok Clock @ error|0 w|0,3709,32.440665000
Ok Clock @ error|0 w|0,3710,32.449671229
Ok Clock @ error|0 w|0,3711,32.458681048
Ok Clock @ error|0 w|0,3712,32.467686729
Ok Clock @ error|0 w|0,3713,32.476691917
Ok Clock @ error|0 w|0,3714,32.485705847
Ok Clock @ error|0 w|0,3715,32.494730921
Ok Clock @ error|0 w|0,3716,32.503758193
Ok Clock @ error|0 w|0,3717,32.512776502
Ok Clock @ error|0 w|0,3718,32.521784400
Ok Clock @ error|0 w|0,3719,32.530791109
Ok Clock @ error|0 w|0,3720,32.539803751
Ok Clock @ error|0 w|0,3721,32.548816633
Ok Clock @ error|0 w|0,3722,32.557819679
Ok Clock @ error|0 w|0,3723,32.566812405
Ok Clock @ error|0 w|0,3724,32.575802288
Ok Clock @ error|0 w|0,3725,32.584795999
Ok Clock @ error|0 w|0,3726,32.593795764
Ok Clock @ error|0 w|0,3727,32.602797508
Ok Clock @ error|0 w|0,3728,32.611794474
Ok Clock @ error|0 w|0,3729,32.620788028
Ok Clock @ error|0 w|0,3730,32.629789445
Ok Clock @ error|0 w|0,3731,32.638805687
Ok Clock @ error|0 w|0,3732,32.647828385
Ok Clock @ error|0 w|0,3733,32.656844289
Ok Clock @ error|0 w|0,3734,32.665853591
Ok Clock @ error|0 w|0,3735,32.674868152
Ok Clock @ error|0 w|0,3736,32.683892112
Ok Clock @ error|0 w|0,3737,32.692915572
Ok Clock @ error|0 w|0,3738,32.701927808
Ok Clock @ error|0 w|0,3739,32.710927272
Ok Clock @ error|0 w|0,3740,32.719920479
Ok Clock @ error|0 w|0,3741,32.728915820
Ok Clock @ error|0 w|0,3742,32.737914779
Ok Clock @ error|0 w|0,3743,32.746910469
Ok Clock @ error|0 w|0,3744,32.755898494
Ok Clock @ error|0 w|0,3745,32.764884098
Ok Clock @ error|0 w|0,3746,32.773876911
Ok Clock @ error|0 w|0,3747,32.782881529
Ok Clock @ error|0 w|0,3748,32.791893044
Ok Clock @ error|0 w|0,3749,32.800902945
Ok Clock @ error|0 w|0,3750,32.809909755
Ok Clock @ error|0 w|0,3751,32.818921206
Ok Clock @ error|0 w|0,3752,32.827945025
Ok Clock @ error|0 w|0,3753,32.836977491
Ok Clock @ error|0 w|0,3754,32.846004081
Ok Clock @ error|0 w|0,3755,32.855016999
Ok Clock @ error|0 w|0,3756,32.864025400
Ok Clock @ error|0 w|0,3757,32.873039388
Ok Clock @ error|0 w|0,3758,32.882054299
Ok Clock @ error|0 w|0,3759,32.891058782
Ok Clock @ error|0 w|0,3760,32.900049567
Ok Clock @ error|0 w|0,3761,32.909033497
Ok Clock @ error|0 w|0,3762,32.918019345
Ok Clock @ error|0 w|0,3763,32.927010574
Ok Clock @ error|0 w|0,3764,32.936004714
Ok Clock @ error|0 w|0,3765,32.944996653
Ok Clock @ error|0 w|0,3766,32.953985685
Ok Clock @ error|0 w|0,3767,32.962980903
Ok Clock @ error|0 w|0,3768,32.971991593
Ok Clock @ error|0 w|0,3769,32.981013851
Ok Clock @ error|0 w|0,3770,32.990035721
Ok Clock @ error|0 w|0,3771,32.999052215
Ok Clock @ error|0 w|0,3772,33.008069061
Ok Clock @ error|0 w|0,3773,33.017093399
Ok Clock @ error|0 w|0,3774,33.026123359
Ok Clock @ error|0 w|0,3775,33.035148835
Ok Clock @ error|0 w|0,3776,33.044162833
Ok Clock @ error|0 w|0,3777,33.053168515
Ok Clock @ error|0 w|0,3778,33.062173729
Ok Clock @ error|0 w|0,3779,33.071179535
Ok Clock @ error|0 w|0,3780,33.080177545
Ok Clock @ error|0 w|0,3781,33.089162574
Ok Clock @ error|0 w|0,3782,33.098142026
Ok Clock @ error|0 w|0,3783,33.107126757
Ok Clock @ error|0 w|0,3784,33.116119805
Ok Clock @ error|0 w|0,3785,33.125117352
Ok Clock @ error|0 w|0,3786,33.134114632
Ok Clock @ error|0 w|0,3787,33.143111261
Ok Clock @ error|0 w|0,3788,33.152113421
Ok Clock @ error|0 w|0,3789,33.161128039
Ok Clock @ error|0 w|0,3790,33.170153189
Ok Clock @ error|0 w|0,3791,33.179178151
Ok Clock @ error|0 w|0,3792,33.188196176
Ok Clock @ error|0 w|0,3793,33.197212878
Ok Clock @ error|0 w|0,3794,33.206236273
Ok Clock @ error|0 w|0,3795,33.215262949
Ok Clock @ error|0 w|0,3796,33.224281907
Ok Clock @ error|0 w|0,3797,33.233288161
Ok Clock @ error|0 w|0,3798,33.242286078
Ok Clock @ error|0 w|0,3799,33.251283115
Ok Clock @ error|0 w|0,3800,33.260282717
Ok Clock @ error|0 w|0,3801,33.269280192
Ok Clock @ error|0 w|0,3802,33.278268163
Ok Clock @ error|0 w|0,3803,33.287248464
Ok Clock @ error|0 w|0,3804,33.296232990
Ok Clock @ error|0 w|0,3805,33.305230701
Ok Clock @ error|0 w|0,3806,33.314238021
Ok Clock @ error|0 w|0,3807,33.323244940
Ok Clock @ error|0 w|0,3808,33.332248562
Ok Clock @ error|0 w|0,3809,33.341255994
Ok Clock @ error|0 w|0,3810,33.350274081
Ok Clock @ error|0 w|0,3811,33.359301084
Ok Clock @ error|0 w|0,3812,33.368327732
Ok Clock @ error|0 w|0,3813,33.377344918
Ok Clock @ error|0 w|0,3814,33.386353486
Ok Clock @ error|0 w|0,3815,33.395362944
Ok Clock @ error|0 w|0,3816,33.404377250
Ok Clock @ error|0 w|0,3817,33.413389506
Ok Clock @ error|0 w|0,3818,33.422392187
Ok Clock @ error|0 w|0,3819,33.431385589
Ok Clock @ error|0 w|0,3820,33.440376553
Ok Clock @ error|0 w|0,3821,33.449371611
Ok Clock @ error|0 w|0,3822,33.458370933
Ok Clock @ error|0 w|0,3823,33.467369383
Ok Clock @ error|0 w|0,3824,33.476363350
Ok Clock @ error|0 w|0,3825,33.485357160
Ok Clock @ error|0 w|0,3826,33.494360689
Ok Clock @ error|0 w|0,3827,33.503376340
Ok Clock @ error|0 w|0,3828,33.512394043
Ok Clock @ error|0 w|0,3829,33.521405585
Ok Clock @ error|0 w|0,3830,33.530415372
Ok Clock @ error|0 w|0,3831,33.539431237
Ok Clock @ error|0 w|0,3832,33.548452611
Ok Clock @ error|0 w|0,3833,33.557471593
Ok Clock @ error|0 w|0,3834,33.566481901
Ok Clock @ error|0 w|0,3835,33.575484304
Ok Clock @ error|0 w|0,3836,33.584484152
Ok Clock @ error|0 w|0,3837,33.593485705
Ok Clock @ error|0 w|0,3838,33.602488008
Ok Clock @ error|0 w|0,3839,33.611485790
Ok Clock @ error|0 w|0,3840,33.620477509
Ok Clock @ error|0 w|0,3841,33.629469937
Ok Clock @ error|0 w|0,3842,33.638470079
Ok Clock @ error|0 w|0,3843,33.647476879
Ok Clock @ error|0 w|0,3844,33.656483772
Ok Clock @ error|0 w|0,3845,33.665486872
Ok Clock @ error|0 w|0,3846,33.674490385
Ok Clock @ error|0 w|0,3847,33.683502518
Ok Clock @ error|0 w|0,3848,33.692524757
Ok Clock @ error|0 w|0,3849,33.701548279
Ok Clock @ error|0 w|0,3850,33.710563648
Ok Clock @ error|0 w|0,3851,33.719572237
Ok Clock @ error|0 w|0,3852,33.728583335
Ok Clock @ error|0 w|0,3853,33.737599125
Ok Clock @ error|0 w|0,3854,33.746610314
Ok Clock @ error|0 w|0,3855,33.755609672
Ok Clock @ error|0 w|0,3856,33.764601064
Ok Clock @ error|0 w|0,3857,33.773592510
Ok Clock @ error|0 w|0,3858,33.782588211
Ok Clock @ error|0 w|0,3859,33.791587385
Ok Clock @ error|0 w|0,3860,33.800585403
Ok Clock @ error|0 w|0,3861,33.809578755
Ok Clock @ error|0 w|0,3862,33.818571592
Ok Clock @ error|0 w|0,3863,33.827573315
Ok Clock @ error|0 w|0,3864,33.836587330
Ok Clock @ error|0 w|0,3865,33.845606008
Ok Clock @ error|0 w|0,3866,33.854620303
Ok Clock @ error|0 w|0,3867,33.863631512
Ok Clock @ error|0 w|0,3868,33.872648142
Ok Clock @ error|0 w|0,3869,33.881672585
Ok Clock @ error|0 w|0,3870,33.890697336
Ok Clock @ error|0 w|0,3871,33.899713536
Ok Clock @ error|0 w|0,3872,33.908719418
Ok Clock @ error|0 w|0,3873,33.917721407
Ok Clock @ error|0 w|0,3874,33.926725764
Ok Clock @ error|0 w|0,3875,33.935729355
Ok Clock @ error|0 w|0,3876,33.944724396
Ok Clock @ error|0 w|0,3877,33.953710388
Ok Clock @ error|0 w|0,3878,33.962695041
Ok Clock @ error|0 w|0,3879,33.971685887
Ok Clock @ error|0 w|0,3880,33.980684219
Ok Clock @ error|0 w|0,3881,33.989686025
Ok Clock @ error|0 w|0,3882,33.998687496
Ok Clock @ error|0 w|0,3883,34.007689299
Ok Clock @ error|0 w|0,3884,34.016696790
Ok Clock @ error|0 w|0,3885,34.025714832
Ok Clock @ error|0 w|0,3886,34.034739679
Ok Clock @ error|0 w|0,3887,34.043761161
Ok Clock @ error|0 w|0,3888,34.052776293
Ok Clock @ error|0 w|0,3889,34.061792178
Ok Clock @ error|0 w|0,3890,34.070813275
Ok Clock @ error|0 w|0,3891,34.079834149
Ok Clock @ error|0 w|0,3892,34.088846349
Ok Clock @ error|0 w|0,3893,34.097847891
Ok Clock @ error|0 w|0,3894,34.106844143
Ok Clock @ error|0 w|0,3895,34.115840827
Ok Clock @ error|0 w|0,3896,34.124838442
Ok Clock @ error|0 w|0,3897,34.133832928
Ok Clock @ error|0 w|0,3898,34.142821041
Ok Clock @ error|0 w|0,3899,34.151806753
Ok Clock @ error|0 w|0,3900,34.160799247
Ok Clock @ error|0 w|0,3901,34.169802082
Ok Clock @ error|0 w|0,3902,34.178809837
Ok Clock @ error|0 w|0,3903,34.187816786
Ok Clock @ error|0 w|0,3904,34.196823824
Ok Clock @ error|0 w|0,3905,34.205836373
Ok Clock @ error|0 w|0,3906,34.214857514
Ok Clock @ error|0 w|0,3907,34.223883187
Ok Clock @ error|0 w|0,3908,34.232905162
Ok Clock @ error|0 w|0,3909,34.241919346
Ok Clock @ error|0 w|0,3910,34.250929783
Ok Clock @ error|0 w|0,3911,34.259942682
Ok Clock @ error|0 w|0,3912,34.268956816
Ok Clock @ error|0 w|0,3913,34.277964342
Ok Clock @ error|0 w|0,3914,34.286961924
Ok Clock @ error|0 w|0,3915,34.295954885
Ok Clock @ error|0 w|0,3916,34.304949542
Ok Clock @ error|0 w|0,3917,34.313946918
Ok Clock @ error|0 w|0,3918,34.322943539
Ok Clock @ error|0 w|0,3919,34.331936054
Ok Clock @ error|0 w|0,3920,34.340926722
Ok Clock @ error|0 w|0,3921,34.349923444
Ok Clock @ error|0 w|0,3922,34.358931651
Ok Clock @ error|0 w|0,3923,34.367947181
Ok Clock @ error|0 w|0,3924,34.376960906
Ok Clock @ error|0 w|0,3925,34.385970537
Ok Clock @ error|0 w|0,3926,34.394982802
Ok Clock @ error|0 w|0,3927,34.404002236
Ok Clock @ error|0 w|0,3928,34.413024024
Ok Clock @ error|0 w|0,3929,34.422040558
Ok Clock @ error|0 w|0,3930,34.431049380
Ok Clock @ error|0 w|0,3931,34.440053530
Ok Clock @ error|0 w|0,3932,34.449057992
Ok Clock @ error|0 w|0,3933,34.458064408
Ok Clock @ error|0 w|0,3934,34.467068044
Ok Clock @ error|0 w|0,3935,34.476063763
Ok Clock @ error|0 w|0,3936,34.485054138
Ok Clock @ error|0 w|0,3937,34.494047517
Ok Clock @ error|0 w|0,3938,34.503048691
Ok Clock @ error|0 w|0,3939,34.512053936
Ok Clock @ error|0 w|0,3940,34.521056544
Ok Clock @ error|0 w|0,3941,34.530056191
Ok Clock @ error|0 w|0,3942,34.539059665
Ok Clock @ error|0 w|0,3943,34.548072563
Ok Clock @ error|0 w|0,3944,34.557092716
